iter	Passed	Remaining
739	30579	589271
740	30621	589245
741	30661	589176
742	30705	589198
743	30746	589133
744	30787	589094
745	30827	589035
746	30868	588973
747	30910	588953
748	30953	588937
749	30996	588924
750	31036	588875
751	31078	588831
752	31120	588805
753	31162	588782
754	31203	588727
755	31244	588684
756	31285	588641
757	31325	588572
758	31367	588538
759	31410	588540
760	31450	588471
761	31492	588436
762	31534	588409
763	31574	588338
764	31614	588275
765	31656	588252
766	31697	588204
767	31740	588185
768	31780	588124
769	31823	588115
770	31867	588121
771	31908	588082
772	31949	588032
773	31990	587983
774	32032	587956
775	32070	587842
776	32109	587767
777	32151	587735
778	32194	587721
779	32232	587622
780	32276	587621
781	32314	587530
782	32355	587489
783	32398	587462
784	32440	587448
785	32485	587458
786	32525	587409
787	32566	587358
788	32606	587295
789	32649	587270
790	32690	587226
791	32729	587144
792	32770	587107
793	32812	587068
794	32856	587078
795	32898	587044
796	32939	587005
797	32982	586995
798	33023	586939
799	33064	586901
800	33107	586881
801	33150	586871
802	33191	586831
803	33234	586808
804	33274	586741
805	33317	586733
806	33360	586714
807	33401	586667
808	33443	586643
809	33485	586618
810	33527	586579
811	33569	586553
812	33609	586484
813	33650	586444
814	33691	586389
815	33732	586344
816	33774	586319
817	33815	586278
818	33857	586236
819	33900	586239
820	33943	586223
821	33986	586205
822	34030	586207
823	34072	586177
824	34114	586142
825	34153	586058
826	34195	586036
827	34237	586015
828	34281	586003
829	34322	585971
830	34364	585934
831	34406	585900
832	34445	585828
833	34486	585782
834	34529	585761
835	34570	585719
836	34610	585649
837	34651	585600
838	34693	585575
839	34734	585528
840	34775	585473
841	34816	585436
842	34855	585348
843	34895	585282
844	34938	585279
845	34980	585242
846	35022	585204
847	35062	585153
848	35104	585116
849	35146	585091
850	35189	585077
851	35231	585034
852	35273	585018
853	35316	584989
854	35357	584941
855	35398	584899
856	35440	584869
857	35481	584822
858	35522	584775
859	35564	584744
860	35606	584718
861	35649	584693
862	35691	584670
863	35728	584565
864	35767	584480
865	35810	584462
866	35852	584427
867	35894	584406
868	35933	584328
869	35976	584308
870	36019	584289
871	36060	584244
872	36103	584228
873	36145	584205
874	36187	584167
875	36228	584116
876	36269	584081
877	36312	584057
878	36354	584030
879	36397	584008
880	36437	583948
881	36477	583890
882	36520	583865
883	36562	583839
884	36599	583738
885	36639	583666
886	36681	583631
887	36724	583613
888	36765	583568
889	36805	583508
890	36847	583485
891	36891	583483
892	36933	583453
893	36974	583404
894	37019	583421
895	37062	583405
896	37102	583340
897	37139	583237
898	37179	583166
899	37221	583130
900	37262	583091
901	37301	583012
902	37344	582989
903	37385	582952
904	37429	582950
905	37470	582905
906	37510	582841
907	37552	582812
908	37594	582780
909	37637	582761
910	37679	582724
911	37721	582698
912	37759	582605
913	37803	582596
914	37845	582570
915	37886	582519
916	37925	582442
917	37966	582404
918	38005	582322
919	38047	582297
920	38088	582241
921	38129	582196
922	38171	582160
923	38210	582096
924	38250	582030
925	38293	582014
926	38334	581970
927	38372	581873
928	38414	581845
929	38456	581811
930	38497	581762
931	38539	581724
932	38582	581708
933	38623	581666
934	38667	581660
935	38708	581621
936	38750	581591
937	38792	581559
938	38836	581562
939	38878	581526
940	38920	581487
941	38959	581411
942	39000	581373
943	39041	581324
944	39084	581299
945	39125	581261
946	39166	581212
947	39208	581180
948	39254	581203
949	39298	581207
950	39340	581167
951	39383	581149
952	39425	581124
953	39466	581081
954	39508	581038
955	39547	580965
956	39589	580939
957	39630	580893
958	39671	580842
959	39714	580826
960	39755	580782
961	39793	580688
962	39835	580657
963	39878	580631
964	39922	580636
965	39961	580563
966	40006	580572
967	40049	580550
968	40091	580515
969	40132	580466
